schema_version,entity_label_id,source_item_id,narrative_id,label_text,normalized_text,language_or_dialect,label_type,supplied_by,source_context,entity_concept_id,normalization_status,review_status
2.0.0,2924,2873,2804,devil,devil,,source_or_institution_label,candidate_review,"ne makes such a fuss but that old creature. He just wants to be officious."" This was an injudicious attempt at peace. ""Is that you speakin', Dawn? '_Lots of boys do it._' Perhaps you will also say, 'Lots of girls come home with a baby in their arms.' Once you get the idea in your head that there's no harm because lots do it, you're on a express train to the devil. Lots of people do things and some don't, and that's the only difference between the vagabonds I've never been, and the decent folk I'd cut me throat if I wasn't among. An' you're the last person I ever would have thought would have upheld a _thief_!"" ""Well, grandma!"".",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2925,2874,2805,devil,devil,,source_or_institution_label,candidate_review,"harbour, charge haughtily along the roads in automobiles, and sail the graceful yachts on the idyllic waters of Port Jackson. ""By Jove! Les. has different ambitions from mine,"" said Ernest. ""I'd rather have to stand up to a mill with the champion pug. than face what he's on for to-night. Doesn't he look a case in that get up? Supposing he gets in, what the devil good will it do then, and it takes such crawling to get into parliament nowadays. There are too many at the game. I could never face the way one has to flatter some of these old creatures for their vote. I'd rather plug them under the jaw."" Mr Oscar Lawyer having.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2926,2875,2806,giant,giant,,source_or_institution_label,candidate_review,"es of the upper ten. Two ""bob"" Fifty cents Two shillings. To graft To ""dig in"" To work hard and steadily. To scoot To vamoose or skidoo To leave hastily and unceremoniously. To smoodge To be a ""sucker"" To curry favour at the expense of independence. ""Gives me the pip"" ""Makes me tired"" Bores. ""On a string"" } Trifling with him. ""Pulling his leg""} Kookaburra A giant kingfisher with grey plumage and a merry, mocking, inconceivably human laugh--a killer of snakes, and a great favourite with Australians. * * * * * Some Everyday Folk and Dawn. ONE. CLAY'S. The summer sun streamed meltingly down on the asphalted siding of the country.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2927,2876,2807,giant,giant,,source_or_institution_label,candidate_review,"eople is clean and wholesome and the best as suits me. If it don't suit them there are other places near that makes more efforts to gather custom than I do. I can't take you in at present as I'm too full for my taste as it is.--Yours respectfully, ""Martha Clay."" This interesting rebuff inspired me to further effort, and sitting on the back verandah, under a giant fig-tree shedding its delicious and wholesome fruit also to the fowls and ants, I wrote:-- ""Dear Madam,--Would you kindly apprise me when it would be convenient to accommodate me, as I'm anxious to be near the river, where I could indulge in boating?"" To this I received.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2928,2877,2808,giant,giant,,source_or_institution_label,candidate_review,"past the placard advertising Mrs Clay's boats gleamed the highroad, and from where we walked could be seen a now unused old stone milepeg, carved in Roman lettering, its legend differing somewhat from that in modern figures painted on the miniature wooden post by which it had been deposed. It was one of many relics of the dead and gone convicts who had done giant pioneer labour in this broad bright land in the days when Grandma Clay's mother had been young. Fine old grandma, daughter of a fine old dad who had wept for the cruelty endured by the men who had worked in chain-gangs and were flogged under his superintendence, and.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2929,2878,2809,giant,giant,,source_or_institution_label,candidate_review,"awn had ample ability and appearance for success on the stage if her parents had been there before her, so that she could have grown up in touch with it, but whether she had sufficient iron and salt to push her way against the barriers in her pathway I doubted. Only sheer genius can get to the front in any line of art with which it is not in touch, and even giant talent is often so mangled in the struggle that when it wrests recognition it is too spent to maintain the altitude it has attained at the expense of heart-sweat and blood. The girl worried me, and it worried me more to think that after all my experience I was so foolish.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2930,2879,2810,little man,little man,,source_or_institution_label,candidate_review,"ue, but red I would not have."" ""But it's a good serviceable colour for a _man_,"" meekly protested the knight. ""Perhaps for a _fighting_ man,"" retorted the young minx with no contradictory twinkle in her eye; ""but I could never trust a red-headed person: all that I know are deceitful."" I was dismayed. How would a gentle young athlete weather this? To a perky little man of more wits than muscle, or to a gay old Lothario, it would have been an incentive to the chase, but I feared Dawn was too horribly, uncompromisingly given to speaking what she felt, irrespective of grace, to expand this young Romeo to love; but much merciless fire.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2931,2880,2811,little woman,little woman,,source_or_institution_label,candidate_review,"ng as I was once; and Andrew, you come too, you'll do to send for the doctor; an' who'll take care of the pony?"" I volunteered, and though a rotten stick to depend on, was accepted, and we three women rode in the sulky while Andrew ran behind. Having arrived at the little cottage half-way between Clay's and town, we found it was too sadly true that the poor little woman was alone in her trouble, and worse, she had not had the means to prepare for it, while most ghastly of all, there was no trace of her having had any nourishment that day. These are the sad cases of poverty, when the helpless victim is not of the calibre which can.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2932,2881,2812,little woman,little woman,,source_or_institution_label,candidate_review,"or Henderson because he ""shouted,""[1] and Walker was temperance. There was a silly little flaxen-haired woman who also supported the Opposition to spite her husband,--a Henderson man, and the prototype of Mr Pornsch,--because, being over-grogful, he had made tracks for the polling-booth alone, leaving his wife to go as best she could. Alas! there was a poor little woman at home who could not vote at all because she had succumbed to the gentlemanliness of Leslie Walker, and her husband being against him had tyrannously taken her right from her; and there was also the woman who _would_ not vote at all, because she considered men.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2933,2882,2813,ghost,ghost,,source_or_institution_label,candidate_review,"believed him not averse from winning by unjust means. Yet, on the whole, he thought this mortified him less than to feel that he had been written down a Simple Simon, whom it was easy to impose on. Ah well! At best he had been but a kind of guy, set up for them to let off their verbal fireworks round. Faith and that was all these lawyer-fellows wanted--the ghost of an excuse for parading their skill. Justice played a negligible role in this battle of wits; else not he but the plaintiff would have come out victorious. That wretched Bolliver! ... the memory of him wincing and flushing in the witness-box would haunt him for the rest.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2934,2883,2814,ghost,ghost,,source_or_institution_label,candidate_review,"d said: ""What's the matter, dear? Are you ill?"" In replying to her he disturbed the children, the door of whose room stood ajar; and by the time quiet was restored, further sleep was out of the question. He dressed and quitted the house. Day was breaking; the moon, but an hour back a globe of polished silver, had now no light left in her, and stole, a misty ghost, across the dun-coloured sky. A bank of clouds that had had their night-camp on the summit of Mount Warrenheip was beginning to disperse; and the air had lost its edge. He walked out beyond the cemetary, then sat down on a tree-stump and looked back. The houses that.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2935,2884,2815,ghost,ghost,,source_or_institution_label,candidate_review,"less their fee was planked down before them--old stagers these, who at one time had been badly bitten and were now grown cynically distrustful. Or tired. And indeed who could blame a man for hesitating of a pitch-dark night in the winter rains, or on a blazing summer day, whether or no he should set out on a twenty-mile ride for which he might never see the ghost of a remuneration? Reflecting thus, Mahony caught at a couple of hard, spicy, grey-green leaves, to chew as he went: the gums, on which the old bark hung in ribbons, were in flower by now, and bore feathery yellow blossoms side by side with nutty capsules. His horse had.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2936,2885,2816,ghost,ghost,,source_or_institution_label,candidate_review,"him, and a loud voice shouted: ""Boh, you old beef-brains! Boh to a goose!"" Displeased at such horseplay, Mahony stepped sharply back--his first thought was of Ned having unexpectedly returned from Mount Ararat. Then recognising the voice, he exclaimed incredulously: ""YOU, Dickybird? You!"" ""Dick, old man.... I say, Dick! Yes, it's me right enough, and not my ghost. The old bad egg come back to roost!"" The blind was raised; and the friends, who had last met in the dingy bush hut on the night of the Stockade, stood face to face. And now ensued a babel of greeting, a quick fire of question and answer, the two voices going in and out.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2937,2886,2817,apparition,apparition,,source_or_institution_label,candidate_review,"vegetable-garden, where the drab and tangled growths that had outlived the summer were beaten flat by the recent rains. At the foot of the garden, behind a clump of gooseberry-bushes, stood an arbour formed of a yellow buddleia. No trace of a petticoat was visible, so thick was the leafage; but a loud whispering and tittering betrayed the fugitives. At the apparition of the young men, who stooped to the low entrance, there was a cascade of shrieks. ""Oh, lor, 'OW you frightened me! 'Owever did you know we were 'ere?"" ""You wicked fellow! Get away, will you! I 'ate the very sight of you!""--this from Tilly, as Purdy, his hands on her.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2938,2887,2818,apparition,apparition,,source_or_institution_label,candidate_review,"vered the distance in a trifle over six hours. He had evidently hit on the family washing-day. The big boiler in the yard belched clouds of steam; the female inmates of the Hotel were gathered in the out-house: he saw them through the door as he rode in at the gate. All three girls stood before tubs, their sleeves rolled up, their arms in the lather. At his apparition there was a characteristic chorus of cheeps and shrills and the door was banged to. Mrs. Beamish alone came out to greet him. She was moist and blown, and smelt of soap. Not in a mood to mince matters, he announced straightway the object of his visit. He was prepared.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2939,2888,2819,apparition,apparition,,source_or_institution_label,candidate_review,"d curt. Having himself stowed the things inside the bar and borrowed a lantern, he drew his wife's arm through his, and hurried her away. It was pitch-dark, and the ground was wet and squelchy. Their feet sank in the mud. Polly clung to Richard's arm, trembling at the rude voices, the laughter, the brawling, that issued from the grog-shops; at the continual apparition of rough, bearded men. One of these, who held a candle stuck in a bottle, was accosted by Richard and soundly rated. When they turned out of the street with its few dismal oil-lamps, their way led them among dirty tents and black pits, and they had to depend for.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2940,2889,2820,apparition,apparition,,source_or_institution_label,candidate_review,"had adapted herself implicitly--but this came easy; for she was sure everything Richard did was right, and that his way of looking at things was the one and only way. So there was no room for discord between them. By this time Polly could laugh over the dismay of her first homecoming: the pitch-dark night and unfamiliar road, the racket of the serenade, the apparition of the great spider: now, all this might have happened to somebody else, not Polly Mahony. Her dislike of things that creep and crawl was, it is true, inborn, and persisted; but nowadays if one of the many ""triantelopes"" that infested the roof showed its hairy legs,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2941,2890,2821,phantom,phantom,,source_or_institution_label,candidate_review,"w her out, by being kind and encouraging. Instead of which he had acted towards her, he felt convinced, like an ill-mannered boor. He did not know how it was, but he couldn't detach his thoughts from Polly this evening: to their accompaniment he paced up and down. All of a sudden he stood still, and gave a short, hearty laugh. He had just seen, in a kind of phantom picture, the feet of the sisters Beamish as they sat on the verandah edge: both young women wore flat sandal-shoes. And so that neatest of neat ankles had been little Polly's property! For his life he loved a well-turned ankle in a woman. A minute later he sat down at.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2942,2891,2822,phantom,phantom,,source_or_institution_label,candidate_review,"s. And he saw a figure that looked like his the centre of a boisterous crowd; saw himself slapped on the back by dirty hands, shouting and shouted to drinks. He turned his pillow, to drive the image away. Whatever he had done or not done, the fact remained that a couple of weeks hence he had to make up the sum of over thirty pounds. And again he discerned a phantom self, this time a humble supplicant for an extension of term, brought up short against Ocock's stony visage, flouted by his cocksy clerk. Once more he turned his pillow. These quarterly payments, which dotted all his coming years, were like little rock-islands studding.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2943,2892,2823,spirit,spirit,,source_or_institution_label,candidate_review,"this hole, the party that worked it made off for the nearest grog-shop, to wet their throats to the memory of the dead, and to discuss future plans. All but one: a lean and haggard-looking man of some five and forty, who was known to his comrades as Long Jim. On hearing his mate's report he had sunk heavily down on a log, and there he sat, a pannikin of raw spirit in his hand, the tears coursing ruts down cheeks scabby with yellow mud, his eyes glassy as marbles with those that had still to fall. He wept, not for the dead man, but for himself. This accident was the last link in a chain of ill-luck that had been forging ever since.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2944,2893,2824,spirit,spirit,,source_or_institution_label,candidate_review,"at the effect he was producing, counsel inserted his left arm under his gown, and held the stuff out from his back with the tips of all five fingers. ""And now you'll p'raps have the goodness to tell us whether you've ever had occasion to send goods by a carrier before, in the course of your young life?"" ""Yes."" It was a humble monosyllable, returned without spirit. ""Then of course you've heard of this Murphy?"" ""N ... no, I haven't,"" answered Bolliver, and let his vacillating eyes wander to the judge and back. ""You tell that to the marines!"" And after half a dozen other tricky questions: ""I put it to you, it's a well-known fact that.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2945,2894,2825,spirit,spirit,,source_or_institution_label,candidate_review,"xcuse he could find for his apostasy was that he had been caught in an epidemic of unrest, which had swept through the country, upsetting the balance of men's reason. He had since wondered if the Great Exhibition of '51 had not had something to do with it, by unduly whetting people's imaginations; so that but a single cry of ""Gold!"" was needed, to loose the spirit of vagrancy that lurks in every Briton's blood. His case had perhaps been peculiar in this: no one had come forward to warn or dissuade. His next relatives--mother and sisters--were, he thought, glad to know him well away. In their eyes he had lowered himself by taking.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2946,2895,2826,spirit,spirit,,source_or_institution_label,candidate_review,"blazes, would be waiting to stick the coach up directly it entered the bush. Husband and wife lingered to watch the start, when the champing horses took a headlong plunge forward and, together with the coach, were swallowed up in a whirlwind of dust. A last glimpse discovered Johnny, pale and wide-eyed at the lurching speed, but sitting bravely erect. ""The spirit of your brother in that child, my dear!"" said Mahony as they made to walk home. ""Poor little Johnny,"" and Polly wiped her eyes. ""If only he was going back to a mother who loved him, and would understand."" ""I'm sure no mother could have done more for him than you, love."".",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2947,2896,2827,devil,devil,,source_or_institution_label,candidate_review,"could Mr. Mahony, as a resident, confirm the report? Mahony regretted his ignorance, but spoke in praise of the Golden City and its assured future.--""This would be most welcome news to your father, sir. I can picture his satisfaction on hearing it."" --""Golly, Dick, that's no mopoke!"" was Purdy's comment as they emerged into the rain-swept street. ""A crafty devil, if ever I see'd one."" ""Henry Ocock seems to me to be a singularly able man,"" replied Mahony drily. To his thinking, Purdy had cut a poor figure during the visit: he had said no intelligent word, but had lounged lumpishly in his chair--the very picture of the country man.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2948,2897,2828,devil,devil,,source_or_institution_label,candidate_review,"er, stripped of its veneer, let the real man show through. ""Curse it, sir, and what's the meaning of this, I'd like to know?"" he cried, and struck at the sheet of notepaper with his free hand. ""A pretty fix to put us in at the last minute, upon my word! It was your business, sir, to nurse your witness ... after all the trouble I'd been to with him! What the devil do you expect us to do now?"" Mahony's face paled under its top-dressing of dust and moisture. To Ocock's gross: ""Well, it's your own look-out, confound you!--entirely your own look-out,"" he returned a cool: ""Certainly,"" then moved to one side and took up his stand in a.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2949,2898,2829,devil,devil,,source_or_institution_label,candidate_review,"palms of the big red hands that hung down between his knees. ""And I've helped him through the jumps more'n once. It's my opinion it would ha' been a narrow squeak for him this time, if me and a mate hadn't nipped in and got these bracelets on him. There he was, ravin' and sweatin' and cursin' his head off, grey as death. Hell-gate, he called it, said he was devil's-porter at hell-gate, and kept hollerin' for napkins and his firesticks. Poor ol' boss! It WAS hell for him and no mistake!"" By dint of questioning Mahony elicited the fact that Glendinning had been unseated by a young horse, three days previously. At the time, no heed.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2950,2899,2830,giant,giant,,source_or_institution_label,candidate_review,"d been removed to balk the police, he jumped the holes, taking risks that were not for a sane man. Once he fell, but, enslimed from head to foot, wringing wet and hatless, was up again in a twinkling. His enemies were less sure-footed than he, and times without number measured their length on the oily ground. Still, one of them was gaining rapidly on him, a giant of a fellow with long thin legs; and soon the constable's foot filled the prints left by the young man's, while these were still warm. It was a fine run. The diggers trooped after in a body; the Flat rang with cheers and plaudits. Even the Commissioner and his retinue.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2951,2900,2831,giant,giant,,source_or_institution_label,candidate_review,"r!"" from Mrs. Beamish. It ended in Rogers taking up his quarters there, for the night. Towards eleven o'clock Mahony and he sat, one on each side of the table, in the little sitting-room. The heat was insupportable and all three doors and the window were propped open, in the feeble hope of creating a draught. The lamp had attracted a swarm of flying things: giant moths beat their wings against the globe, or fell singed and sizzling down the chimney; winged-ants alighted with a click upon the table; blowflies and mosquitoes kept up a dizzy hum. From time to time Mahony rose and stole into the bedroom, where Mrs. Beamish sat fanning.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2952,2901,2832,giant,giant,,source_or_institution_label,candidate_review,"f Eden during Creation, one would have found that, in the morning, man was not, while in the evening he was!--morning and evening bearing their newly established significance of geological epochs. The famous tracing of the Creator's footsteps, undertaken by a gifted compromiser, was felt by even the most bigoted to be a lame rejoinder. His ASTEROLEPSIS, the giant fossil-fish from the Old Red Sandstone, the antiquity of which should show that the origin of life was not to be found solely in ""infusorial points,"" but that highly developed forms were among the earliest created--this single prop was admittedly not strong enough to.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2953,2902,2833,giant,giant,,source_or_institution_label,candidate_review,"That night a great storm rose. Mahony, sitting reading after everyone else had retired, saw it coming, and lamp in hand went round the house to secure hasps and catches; then stood at the window to watch the storm's approach. In one half of the sky the stars were still peacefully alight; the other was hidden by a dense cloud, which came racing along like a giant bat with outspread wings, devouring the stars in its flight. The storm broke; there was a sudden shrill screeching, a grinding, piping, whistling, and the wind hurled itself against the house as if to level it with the ground; failing in this, it banged and battered,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2954,2903,2834,little man,little man,,source_or_institution_label,candidate_review,"y hurried out with a guilty air from the back of the house, where the old shaft stood that served to hold refuse. Mahony put him on the chain, and was just about to turn in when two figures rounded the corner of a tent and came towards him, pushing their shadows before them on the milk-white ground. ""'D evenin', doc,"" said the shorter of the two, a nuggetty little man who carried his arms curved out from his sides, gorilla-fashion. ""Oh, good evening, Mr. Ocock,"" said Mahony, recognising a neighbour.-- ""Why, Tom, that you? Back already, my boy?""--this to a loutish, loose-limbed lad who followed behind.--""You don't of course come.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2955,2904,2835,little woman,little woman,,source_or_institution_label,candidate_review,"and one among them demanded a hearing for the youngster. ""Brother diggers! We are met here to-night with a single purpose in view. Brother diggers! We are not met here to throw mud at our dear old country's flag! Nor will we have a word said against her most gracious Majesty, the Queen. Not us! We're men first, whose business it is to stand up for a gallant little woman, and diggers with a grievance afterwards. Are you with me, boys?--Very well, then.-- Now we didn't come here to-night to confab about getting votes, or having a hand in public affairs--much as we want 'em both and mean to have 'em, when the time comes. No, to-night.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2956,2905,2836,little woman,little woman,,source_or_institution_label,candidate_review,"ade herself quite a warm little nest in his memory. Looked back on, she stood out in high relief against her somewhat graceless surroundings. Small doubt she was both maidenly and refined. He also remembered with a sensible pleasure her brisk service, her consideration for others. What a boon it would have been, during the past week, to have a busy, willing little woman at work, with him and for him, behind the screen! As it was, for want of a helping hand the place was like a pigsty. He had had neither time nor energy to clean up. The marks of hobnailed boots patterned the floor; loose mud, and crumbs from meals, had been swept.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2957,2906,2837,little woman,little woman,,source_or_institution_label,candidate_review,"o clever."" ""I shall like everyone belonging to you, my Polly!"" As she lost her shyness Mahony made the discovery that she laughed easily, and was fond of a jest. Thus, when he admitted to her that he found it difficult to distinguish one fair, plump, sister Beamish from the other; that they seemed to him as much alike as two firm, pink-ribbed mushrooms, the little woman was hugely tickled by his his masculine want of perception. ""Why, Jinny has brown eyes and Tilly blue!"" What he did not know, and what Polly did not confess to him, was that much of her merriment arose from sheer lightness of heart.--She, silly goose that she was!.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2958,2907,2838,little woman,little woman,,source_or_institution_label,candidate_review,"and Mr. B. had had an accident to his leg. From what she wrote, though, Mahony saw that it was not the first time such remissness had occurred; and he felt grimly indignant with her employers. Keeping open house, and hospitable to the point of vulgarity, they were, it was evident, pinchfists when it came to parting with their money. Still, in the case of a little woman who had served them so faithfully! In thought he set a thick black mark against their name, for their cavalier treatment of his Polly. And extended it to John Turnham as well. John had made no move to put hand to pocket; and Polly's niceness of feeling had stood in.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2959,2908,2839,spirit,spirit,,source_or_institution_label,candidate_review,"vage is devouringly fond of music, but it has some- times the reverse of a soothing effect upon him, for instance, when it takes the form of a war song. Diu-ing 32 THE ABORIGINES OF WESTERN AUSTRALIA. the singing of one of these he rushes madly up and down, stamping and jumping in an ever increasing frenzy. And yet to the eye, when the words of one of these spirit stirring ditties are coldly set up in type, there seems but scanty material out of which to get up sc much superheated steam. Here is a specimen of a well-known war song. "" Yu-do dan na Nando danna ! (Staccato !) My-eree danna Goor doo danna Boon £;a-la danna (with a.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2960,2909,2840,spirits,spirits,,source_or_institution_label,candidate_review,"for you white fellow wongy you \ ^j^ . er - em gib'eni chickpence, and you nothing J ° pathetically viciously s- ^^^- Poor old del.bil me poor granny me, mej ^ f^n,,^^. j.^ ^^jj,^,^^ nothing nalgo, and want em hreail, and J •> "" Regarding the religion of the alx)rigines, the evidence is somewhat conflicting. Certain it is that their legends are full of evil spirits and malignant demons which destroy men, women, and children. I think it is very doubtful if they have any knowledge of a beneficient God or righteous Creator. "" Mullion "" is a wicked being who lives in a high tree and seizes black fellows to devour in a higher aljode,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2961,2910,2841,spirit,spirit,,source_or_institution_label,candidate_review,"r them ; in fact the general idea amongst the natives is that, in the far past times, there were no men and women, but only creatures who were half animal or plant, and half men or women. From these semi-human beings sprang the ancestors of the present tribe. Not only is this so, but each of these far-away, mythical creatures carried about numbers of little spirit creatures — a wild dog had little wild dog spirits, a water-hen had little water-hen spirits — and, as they travelled over the country, being much more gifted than any of their purely human descendants, they not only created all the natural features — hills, rocks, mound.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2962,2911,2842,spirits,spirits,,source_or_institution_label,candidate_review,"le wild dog spirits, a water-hen had little water-hen spirits — and, as they travelled over the country, being much more gifted than any of their purely human descendants, they not only created all the natural features — hills, rocks, mound springs, waterholes and creeks, which now form landmarks in the Urabunna country — but they actually peopled them with spirits. Each particular hill, or even rocky prominence, is supposed to have been made by some old ancestor and to be the home of spirits which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2963,2912,2843,spirits,spirits,,source_or_institution_label,candidate_review,"an any of their purely human descendants, they not only created all the natural features — hills, rocks, mound springs, waterholes and creeks, which now form landmarks in the Urabunna country — but they actually peopled them with spirits. Each particular hill, or even rocky prominence, is supposed to have been made by some old ancestor and to be the home of spirits which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite boulders (Fig. 10) which arose to mark the spot where certain of the mythic ancestors of the tribe (who, in this instance, were.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2964,2913,2844,spirit,spirit,,source_or_institution_label,candidate_review,"which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite boulders (Fig. 10) which arose to mark the spot where certain of the mythic ancestors of the tribe (who, in this instance, were pigeon people) camped during their wanderings ; and these boulders are now the home of pigeon spirits, left behind by the forefathers, who wandered over their ancestral domains just as their modern descendants do — or rather did, until the white man appeared upon the scene. Every child that is born in the Urabunna tribe is supposed to be a spirit child come to life.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2965,2914,2845,spirit,spirit,,source_or_institution_label,candidate_review,"is instance, were pigeon people) camped during their wanderings ; and these boulders are now the home of pigeon spirits, left behind by the forefathers, who wandered over their ancestral domains just as their modern descendants do — or rather did, until the white man appeared upon the scene. Every child that is born in the Urabunna tribe is supposed to be a spirit child come to life again. The child grows, and when, in the course of events, it dies, either young or old, its spirit part returns to its old home, only to remain there until such time as it is once more born in human form. These Urabunna people have also evolved the.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2966,2915,2846,spirit,spirit,,source_or_institution_label,candidate_review,"determined to travel, and took all the blackfellows whom he had made on his back, the boy mounting on to the very top. At the present day a great heap of withered boulders with one perched on the top represents the spot where this took place (Fig. 1 1). They travelled on, sometimes going up into the sky, sometimes travelling underground, but always leaving spirit children, called "" maiaurli,"" behind wherever they camped. At length they met another old rain-man, with his cloud of blackfellows. They all mixed together, and finally travelled on into the country of the Wonkgonguru tribe, where they went into the ground, leaving plenty.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2967,2916,2847,spirits,spirits,,source_or_institution_label,candidate_review,"g up into the sky, sometimes travelling underground, but always leaving spirit children, called "" maiaurli,"" behind wherever they camped. At length they met another old rain-man, with his cloud of blackfellows. They all mixed together, and finally travelled on into the country of the Wonkgonguru tribe, where they went into the ground, leaving plenty of rain spirits, or maiaurli, behind them. It is these spirits, left in various spots, all of which are perfectly well known to the natives, who give rise to the rain men and women of the present day. Just as the rain-men are supposed to be responsible for the supply of water, so the.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2968,2917,2848,spirits,spirits,,source_or_institution_label,candidate_review,"ines of travel of their ancestors and exactly ' In Native Tribes of Central Australia we have indicated by means of maps the lines of travel which tradition says that certain of these ancestral groups followed during their wanderings over the Arunta country. These traditions are extraordinarily full of the most minute detail. 2o8 ACROSS AUSTRALIA chap. what spirits inhabit different spots — kangaroos in one, wild cats in another, rats, snakes, fishes in others and so on. When a child is born, it is simply one of these old ancestors who has undergone reincarnation, and thus every individual in the tribe gets his, or her, totem.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2969,2918,2849,devil,devil,,source_or_institution_label,candidate_review,"ent, and neither the dingo F 2 68 ACROSS AUSTRALIA chap. nor the present aborigines, in whose company he probably invaded Australia, succeeded in crossing the strait between the mainland and Tasmania. In Victoria, we have fossil records of dingoes associated with animals which are now confined to Tasmania. There was a time when the Tasmanian "" tiger "" and "" devil,"" as they are popularly called, the former one of the largest and the latter the fiercest of our marsupials, lived in Australia ; indeed the important fact of the former existence of the dingo on the Australian continent, side by side, not only with large marsupials now.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2970,2919,2850,devil,devil,,source_or_institution_label,candidate_review,"t of the former existence of the dingo on the Australian continent, side by side, not only with large marsupials now extinct, such as Thylacoleo, Diprotodon, and Nototherium, but with others, such as Sarcophilus, now confined to Tasmania, was first discovered and announced by the late Sir F. M'Coy thirty years ago.^ The extinction of the "" tiger "" and the "" devil "" on the mainland can only be associated with the fact that here they came into competition with the dingo, which extermin- ated them. The dingo hunts in packs. Personally he is a skullcing coward, whereas the "" devil,"" known scien- tifically as Sarcophilus satanicus, is.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2971,2920,2851,devil,devil,,source_or_institution_label,candidate_review,"onfined to Tasmania, was first discovered and announced by the late Sir F. M'Coy thirty years ago.^ The extinction of the "" tiger "" and the "" devil "" on the mainland can only be associated with the fact that here they came into competition with the dingo, which extermin- ated them. The dingo hunts in packs. Personally he is a skullcing coward, whereas the "" devil,"" known scien- tifically as Sarcophilus satanicus, is a fierce, brave little beast who will stand up against any odds. Unfortunately for himself, he has no idea of organisation; if only he had, he could easily have beaten the dingo. The result has been that the "" devil,"".",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,2972,2921,2852,devil,devil,,source_or_institution_label,candidate_review,"- ated them. The dingo hunts in packs. Personally he is a skullcing coward, whereas the "" devil,"" known scien- tifically as Sarcophilus satanicus, is a fierce, brave little beast who will stand up against any odds. Unfortunately for himself, he has no idea of organisation; if only he had, he could easily have beaten the dingo. The result has been that the "" devil,"" though individually a very much braver animal than his enemy, the dingo, was vanquished by the latter, who somehow came to realise the value of organisation. There may have been some other force at work, but the climate and the nature of the country in south-eastern.",,unresolved_public_label,accepted_candidate_reviewed
